id,CROP_ID,CROP,input_level,SQI_code,PSCL,PSCL_ID,DrainNum,Drain,score,drainage_id,drainage_req_text
254,5,Barley,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
255,5,Barley,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
256,5,Barley,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
257,5,Barley,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
258,5,Barley,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
259,5,Barley,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
260,5,Barley,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
261,5,Barley,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
262,5,Barley,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
263,5,Barley,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
264,5,Barley,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
265,5,Barley,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
266,5,Barley,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
267,5,Barley,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
268,5,Barley,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
269,5,Barley,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
270,5,Barley,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
271,5,Barley,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
272,5,Barley,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
273,5,Barley,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
274,5,Barley,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
275,5,Barley,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
276,5,Barley,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
277,5,Barley,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
278,5,Barley,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
279,5,Barley,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
280,5,Barley,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
281,5,Barley,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
282,5,Barley,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
283,5,Barley,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
284,5,Barley,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
285,5,Barley,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
286,5,Barley,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
287,5,Barley,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
288,5,Barley,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
289,5,Barley,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
290,5,Barley,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
291,5,Barley,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
292,5,Barley,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
293,5,Barley,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
294,5,Barley,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
295,5,Barley,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
296,5,Barley,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
297,5,Barley,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
298,5,Barley,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
299,5,Barley,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
300,5,Barley,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
301,5,Barley,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
302,5,Barley,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
303,5,Barley,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
304,5,Barley,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
305,5,Barley,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
306,5,Barley,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
307,5,Barley,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
308,5,Barley,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
309,5,Barley,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
310,5,Barley,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
311,5,Barley,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
312,5,Barley,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
313,5,Barley,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
314,5,Barley,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
315,5,Barley,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
316,6,Sorghum,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
317,6,Sorghum,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
318,6,Sorghum,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
319,6,Sorghum,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
320,6,Sorghum,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
321,6,Sorghum,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
322,6,Sorghum,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
323,6,Sorghum,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
324,6,Sorghum,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
325,6,Sorghum,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
326,6,Sorghum,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
327,6,Sorghum,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
328,6,Sorghum,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
329,6,Sorghum,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
330,6,Sorghum,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
331,6,Sorghum,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
332,6,Sorghum,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
333,6,Sorghum,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
334,6,Sorghum,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
335,6,Sorghum,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
336,6,Sorghum,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
337,6,Sorghum,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
338,6,Sorghum,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
339,6,Sorghum,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
340,6,Sorghum,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
341,6,Sorghum,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
342,6,Sorghum,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
343,6,Sorghum,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
344,6,Sorghum,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
345,6,Sorghum,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
346,6,Sorghum,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
347,6,Sorghum,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
348,6,Sorghum,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
349,6,Sorghum,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
350,6,Sorghum,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
351,6,Sorghum,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
352,6,Sorghum,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
353,6,Sorghum,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
354,6,Sorghum,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
355,6,Sorghum,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
356,6,Sorghum,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
357,6,Sorghum,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
358,6,Sorghum,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
359,6,Sorghum,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
360,6,Sorghum,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
361,6,Sorghum,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
362,6,Sorghum,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
363,6,Sorghum,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
364,6,Sorghum,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
365,6,Sorghum,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
366,6,Sorghum,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
367,6,Sorghum,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
368,6,Sorghum,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
369,6,Sorghum,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
370,6,Sorghum,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
371,6,Sorghum,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
372,6,Sorghum,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
373,6,Sorghum,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
374,6,Sorghum,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
375,6,Sorghum,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
376,6,Sorghum,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
377,6,Sorghum,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
378,6,Sorghum,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
379,7,Pearl_Millet,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
380,7,Pearl_Millet,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
381,7,Pearl_Millet,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
382,7,Pearl_Millet,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
383,7,Pearl_Millet,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
384,7,Pearl_Millet,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
385,7,Pearl_Millet,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
386,7,Pearl_Millet,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
387,7,Pearl_Millet,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
388,7,Pearl_Millet,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
389,7,Pearl_Millet,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
390,7,Pearl_Millet,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
391,7,Pearl_Millet,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
392,7,Pearl_Millet,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
393,7,Pearl_Millet,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
394,7,Pearl_Millet,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
395,7,Pearl_Millet,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
396,7,Pearl_Millet,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
397,7,Pearl_Millet,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
398,7,Pearl_Millet,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
399,7,Pearl_Millet,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
400,7,Pearl_Millet,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
401,7,Pearl_Millet,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
402,7,Pearl_Millet,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
403,7,Pearl_Millet,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
404,7,Pearl_Millet,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
405,7,Pearl_Millet,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
406,7,Pearl_Millet,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
407,7,Pearl_Millet,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
408,7,Pearl_Millet,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
409,7,Pearl_Millet,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
410,7,Pearl_Millet,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
411,7,Pearl_Millet,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
412,7,Pearl_Millet,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
413,7,Pearl_Millet,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
414,7,Pearl_Millet,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
415,7,Pearl_Millet,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
416,7,Pearl_Millet,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
417,7,Pearl_Millet,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
418,7,Pearl_Millet,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
419,7,Pearl_Millet,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
420,7,Pearl_Millet,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
421,7,Pearl_Millet,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
422,7,Pearl_Millet,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
423,7,Pearl_Millet,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
424,7,Pearl_Millet,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
425,7,Pearl_Millet,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
426,7,Pearl_Millet,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
427,7,Pearl_Millet,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
428,7,Pearl_Millet,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
429,7,Pearl_Millet,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
430,7,Pearl_Millet,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
431,7,Pearl_Millet,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
432,7,Pearl_Millet,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
433,7,Pearl_Millet,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
434,7,Pearl_Millet,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
435,7,Pearl_Millet,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
436,7,Pearl_Millet,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
437,7,Pearl_Millet,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
438,7,Pearl_Millet,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
439,7,Pearl_Millet,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
440,7,Pearl_Millet,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
441,7,Pearl_Millet,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
442,8,Foxtail_Millet,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
443,8,Foxtail_Millet,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
444,8,Foxtail_Millet,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
445,8,Foxtail_Millet,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
446,8,Foxtail_Millet,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
447,8,Foxtail_Millet,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
448,8,Foxtail_Millet,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
449,8,Foxtail_Millet,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
450,8,Foxtail_Millet,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
451,8,Foxtail_Millet,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
452,8,Foxtail_Millet,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
453,8,Foxtail_Millet,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
454,8,Foxtail_Millet,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
455,8,Foxtail_Millet,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
456,8,Foxtail_Millet,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
457,8,Foxtail_Millet,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
458,8,Foxtail_Millet,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
459,8,Foxtail_Millet,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
460,8,Foxtail_Millet,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
461,8,Foxtail_Millet,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
462,8,Foxtail_Millet,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
463,8,Foxtail_Millet,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
464,8,Foxtail_Millet,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
465,8,Foxtail_Millet,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
466,8,Foxtail_Millet,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
467,8,Foxtail_Millet,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
468,8,Foxtail_Millet,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
469,8,Foxtail_Millet,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
470,8,Foxtail_Millet,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
471,8,Foxtail_Millet,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
472,8,Foxtail_Millet,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
473,8,Foxtail_Millet,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
474,8,Foxtail_Millet,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
475,8,Foxtail_Millet,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
476,8,Foxtail_Millet,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
477,8,Foxtail_Millet,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
478,8,Foxtail_Millet,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
479,8,Foxtail_Millet,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
480,8,Foxtail_Millet,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
481,8,Foxtail_Millet,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
482,8,Foxtail_Millet,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
483,8,Foxtail_Millet,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
484,8,Foxtail_Millet,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
485,8,Foxtail_Millet,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
486,8,Foxtail_Millet,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
487,8,Foxtail_Millet,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
488,8,Foxtail_Millet,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
489,8,Foxtail_Millet,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
490,8,Foxtail_Millet,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
491,8,Foxtail_Millet,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
492,8,Foxtail_Millet,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
493,8,Foxtail_Millet,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
494,8,Foxtail_Millet,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
495,8,Foxtail_Millet,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
496,8,Foxtail_Millet,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
497,8,Foxtail_Millet,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
498,8,Foxtail_Millet,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
499,8,Foxtail_Millet,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
500,8,Foxtail_Millet,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
501,8,Foxtail_Millet,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
502,8,Foxtail_Millet,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
503,8,Foxtail_Millet,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
504,8,Foxtail_Millet,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
505,9,Rye,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
506,9,Rye,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
507,9,Rye,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
508,9,Rye,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
509,9,Rye,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
510,9,Rye,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
511,9,Rye,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
