"id","CROP_ID","CROP","input_level","SQI_code","score","property_value","property","unit","property_id","property_text"
5554,"29","Flax",5,2,30,4.4,"ph","-log(H+)","CR_HI_LPH30","pH "
5555,"29","Flax",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5556,"29","Flax",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5557,"29","Flax",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5558,"30","Sugarcane",3,1,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5559,"30","Sugarcane",3,2,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5560,"30","Sugarcane",5,2,30,4,"ph","-log(H+)","CR_HI_LPH30","pH "
5561,"30","Sugarcane",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5562,"30","Sugarcane",4,5,30,14,"ec","dS/m","CR_EC30","Electric Conductivity"
5563,"30","Sugarcane",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5564,"30","Sugarcane",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5565,"31","Sugar_Beet",3,1,30,4.32,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5566,"31","Sugar_Beet",3,2,30,4.32,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5567,"31","Sugar_Beet",5,2,30,4.16,"ph","-log(H+)","CR_HI_LPH30","pH "
5568,"31","Sugar_Beet",4,5,30,20,"ec","dS/m","CR_EC30","Electric Conductivity"
5569,"31","Sugar_Beet",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5570,"31","Sugar_Beet",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5571,"32","Banana_Plantain",3,1,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5572,"32","Banana_Plantain",3,2,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5573,"32","Banana_Plantain",5,2,30,4.16,"ph","-log(H+)","CR_HI_LPH30","pH "
5574,"32","Banana_Plantain",4,5,30,8,"ec","dS/m","CR_EC30","Electric Conductivity"
5575,"32","Banana_Plantain",4,5,30,16,"esp","%","CR_ESP30","Exchangeable Sodium Percentage"
5576,"32","Banana_Plantain",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5577,"32","Banana_Plantain",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5578,"33","Citrus",3,1,30,4.68,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5579,"33","Citrus",3,2,30,4.68,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5580,"33","Citrus",5,2,30,4.32,"ph","-log(H+)","CR_HI_LPH30","pH "
5581,"33","Citrus",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5582,"33","Citrus",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5583,"34a","Arabica_Coffee",3,1,30,4.68,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5584,"34a","Arabica_Coffee",3,2,30,4.68,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5585,"34a","Arabica_Coffee",5,2,30,4.32,"ph","-log(H+)","CR_HI_LPH30","pH "
5586,"34a","Arabica_Coffee",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5587,"34a","Arabica_Coffee",4,5,30,6,"ec","dS/m","CR_EC30","Electric Conductivity"
5588,"34a","Arabica_Coffee",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5589,"34a","Arabica_Coffee",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5590,"34b","Robusta_Coffee",3,1,30,3.96,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5591,"34b","Robusta_Coffee",3,2,30,3.96,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5592,"34b","Robusta_Coffee",5,2,30,3.84,"ph","-log(H+)","CR_HI_LPH30","pH "
5593,"34b","Robusta_Coffee",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5594,"34b","Robusta_Coffee",4,5,30,4,"ec","dS/m","CR_EC30","Electric Conductivity"
5595,"34b","Robusta_Coffee",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5596,"34b","Robusta_Coffee",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5597,"35","Tobacco",3,1,30,4.5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5598,"35","Tobacco",3,2,30,4.5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5599,"35","Tobacco",5,2,30,4.16,"ph","-log(H+)","CR_HI_LPH30","pH "
5600,"35","Tobacco",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5601,"35","Tobacco",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5602,"36","Cabbage",3,1,30,4.95,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5603,"36","Cabbage",3,2,30,4.95,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5604,"36","Cabbage",5,2,30,4.64,"ph","-log(H+)","CR_HI_LPH30","pH "
5605,"36","Cabbage",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5606,"36","Cabbage",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5607,"37","Alfalfa",3,1,30,4.68,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5608,"37","Alfalfa",3,2,30,4.68,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5609,"37","Alfalfa",5,2,30,4.4,"ph","-log(H+)","CR_HI_LPH30","pH "
5610,"37","Alfalfa",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5611,"37","Alfalfa",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5612,"37","Alfalfa",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5613,"38","Pasture",3,1,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5614,"38","Pasture",3,2,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5615,"38","Pasture",5,2,30,4,"ph","-log(H+)","CR_HI_LPH30","pH "
5616,"38","Pasture",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5617,"38","Pasture",4,5,30,25,"ec","dS/m","CR_EC30","Electric Conductivity"
5618,"38","Pasture",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5619,"38","Pasture",4,3,30,1,"gel"," -","CR_G30","Presence of Gelic conditions "
5620,"38","Pasture",4,7,30,1,"gel"," -","CR_G30","Presence of Gelic conditions "
5621,"39","Tomato",3,1,30,4.5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5622,"39","Tomato",3,2,30,4.5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5623,"39","Tomato",5,2,30,4.4,"ph","-log(H+)","CR_HI_LPH30","pH "
5624,"39","Tomato",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5625,"39","Tomato",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5626,"40","Onion",3,1,30,4.95,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5627,"40","Onion",3,2,30,4.95,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5628,"40","Onion",5,2,30,4.64,"ph","-log(H+)","CR_HI_LPH30","pH "
5629,"40","Onion",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5630,"40","Onion",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5631,"41","Carrot",3,1,30,5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5632,"41","Carrot",3,2,30,5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5633,"41","Carrot",5,2,30,4.4,"ph","-log(H+)","CR_HI_LPH30","pH "
5634,"41","Carrot",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5635,"41","Carrot",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5636,"42","Coconut",3,1,30,4.3,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5637,"42","Coconut",3,2,30,4.3,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5638,"42","Coconut",5,2,30,4,"ph","-log(H+)","CR_HI_LPH30","pH "
5639,"42","Coconut",4,5,30,25,"ec","dS/m","CR_EC30","Electric Conductivity"
5640,"42","Coconut",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5641,"42","Coconut",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5642,"43","Tea",3,1,30,3.42,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5643,"43","Tea",3,2,30,3.42,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5644,"43","Tea",5,2,30,3.36,"ph","-log(H+)","CR_HI_LPH30","pH "
5645,"43","Tea",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5646,"43","Tea",4,5,30,8,"ec","dS/m","CR_EC30","Electric Conductivity"
5647,"43","Tea",4,5,30,20,"esp","%","CR_ESP30","Exchangeable Sodium Percentage"
5648,"43","Tea",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5649,"43","Tea",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5650,"44","Switchgrass",3,1,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5651,"44","Switchgrass",3,2,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5652,"44","Switchgrass",5,2,30,4,"ph","-log(H+)","CR_HI_LPH30","pH "
5653,"44","Switchgrass",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5654,"44","Switchgrass",4,5,30,20,"ec","dS/m","CR_EC30","Electric Conductivity"
5655,"44","Switchgrass",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5656,"44","Switchgrass",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5657,"45","Reed_canary_Grass",3,1,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5658,"45","Reed_canary_Grass",3,2,30,4.05,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5659,"45","Reed_canary_Grass",5,2,30,4,"ph","-log(H+)","CR_HI_LPH30","pH "
5660,"45","Reed_canary_Grass",4,5,30,20,"ec","dS/m","CR_EC30","Electric Conductivity"
5661,"45","Reed_canary_Grass",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5662,"45","Reed_canary_Grass",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5663,"46","Miscanthus",3,1,30,4.68,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5664,"46","Miscanthus",3,2,30,4.68,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5665,"46","Miscanthus",5,2,30,4.4,"ph","-log(H+)","CR_HI_LPH30","pH "
5666,"46","Miscanthus",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5667,"46","Miscanthus",3,2,30,0,"bs","%","CR_LI_II_BS30","Base Saturation "
5668,"46","Miscanthus",4,5,30,12,"ec","dS/m","CR_EC30","Electric Conductivity"
5669,"46","Miscanthus",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5670,"46","Miscanthus",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5671,"47","Cardoon",4,1,30,0,"oc","% weight","CR_OC30","Organic Carbon"
5672,"47","Cardoon",4,2,30,0,"oc","% weight","CR_OC30","Organic Carbon"
5673,"47","Cardoon",3,1,30,4.95,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5674,"47","Cardoon",3,2,30,4.95,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5675,"47","Cardoon",5,2,30,4.56,"ph","-log(H+)","CR_HI_LPH30","pH "
5676,"47","Cardoon",4,5,30,10,"ec","dS/m","CR_EC30","Electric Conductivity"
5677,"47","Cardoon",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5678,"47","Cardoon",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5679,"48","Jatropha",3,1,30,4.95,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5680,"48","Jatropha",3,2,30,4.95,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5681,"48","Jatropha",5,2,30,4.64,"ph","-log(H+)","CR_HI_LPH30","pH "
5682,"48","Jatropha",4,5,30,20,"ec","dS/m","CR_EC30","Electric Conductivity"
5683,"48","Jatropha",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5684,"48","Jatropha",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5685,"49a","Cacao_Commum",3,1,30,4.5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5686,"49a","Cacao_Commum",3,2,30,4.5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5687,"49a","Cacao_Commum",5,2,30,4.4,"ph","-log(H+)","CR_HI_LPH30","pH "
5688,"49a","Cacao_Commum",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5689,"49a","Cacao_Commum",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5690,"49a","Cacao_Commum",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5691,"49b","Cacao_Hybrid",3,1,30,4.5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5692,"49b","Cacao_Hybrid",3,2,30,4.5,"ph","-log(H+)","CR_LI_II_LPH30","pH "
5693,"49b","Cacao_Hybrid",5,2,30,4.4,"ph","-log(H+)","CR_HI_LPH30","pH "
5694,"49b","Cacao_Hybrid",3,1,30,0,"teb","cmol/kg","CR_LI_II_TEB30","Total Exchangeable Basis"
5695,"49b","Cacao_Hybrid",3,2,30,0,"cecs","cmol/kg","CR_LI_II_CECS30","Cation Exchange Capacity - Soil"
5696,"49b","Cacao_Hybrid",5,7,30,1,"ver"," -","CR_LI7_V30","Presence of Vertic properties "
5697,"1","Wheat",3,1,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5698,"1","Wheat",3,2,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5699,"1","Wheat",5,2,10,3.9,"ph","-log(H+)","CR_HI_LPH10","pH "
5700,"1","Wheat",3,2,10,8.6,"ph","-log(H+)","CR_LI_II_HPH10","pH "
5701,"1","Wheat",5,2,10,8.6,"ph","-log(H+)","CR_HI_HPH10","pH "
5702,"1","Wheat",4,3,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5703,"1","Wheat",5,7,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5704,"1","Wheat",3,7,10,0,"rd","cm","CR_RDb10","Rooting/Soil Depth"
5705,"1","Wheat",4,3,10,100,"cf","%","CR_CF10","Coarse Fragments"
5706,"1","Wheat",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5707,"1","Wheat",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5708,"1","Wheat",3,7,10,500,"db","%","CR_LI_II_BDW10","Bulk Density (BDactual/BDref)"
5709,"1","Wheat",4,5,10,100,"ec","dS/m","CR_EC10","Electric Conductivity"
5710,"1","Wheat",4,5,10,100,"esp","%","CR_ESP10","Exchangeable Sodium Percentage"
5711,"1","Wheat",4,6,10,500,"ca","% weight","CR_CA10","Calcium Carbonate Content"
5712,"1","Wheat",4,6,10,100,"gy","% weight","CR_GY10","Gypsum Content"
5713,"1","Wheat",4,3,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5714,"1","Wheat",4,7,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5715,"2","Wetland_Rice",3,1,10,3.6,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5716,"2","Wetland_Rice",3,2,10,3.6,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5717,"2","Wetland_Rice",5,2,10,3.375,"ph","-log(H+)","CR_HI_LPH10","pH "
5718,"2","Wetland_Rice",3,2,10,9.1,"ph","-log(H+)","CR_LI_II_HPH10","pH "
5719,"2","Wetland_Rice",5,2,10,9.1,"ph","-log(H+)","CR_HI_HPH10","pH "
5720,"2","Wetland_Rice",4,3,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5721,"2","Wetland_Rice",5,7,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5722,"2","Wetland_Rice",3,7,10,0,"rd","cm","CR_RDb10","Rooting/Soil Depth"
5723,"2","Wetland_Rice",4,3,10,100,"cf","%","CR_CF10","Coarse Fragments"
5724,"2","Wetland_Rice",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5725,"2","Wetland_Rice",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5726,"2","Wetland_Rice",4,5,10,100,"ec","dS/m","CR_EC10","Electric Conductivity"
5727,"2","Wetland_Rice",4,5,10,100,"esp","%","CR_ESP10","Exchangeable Sodium Percentage"
5728,"2","Wetland_Rice",4,6,10,500,"ca","% weight","CR_CA10","Calcium Carbonate Content"
5729,"2","Wetland_Rice",4,6,10,100,"gy","% weight","CR_GY10","Gypsum Content"
5730,"2","Wetland_Rice",4,3,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5731,"2","Wetland_Rice",4,7,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5732,"3","Dryland_Rice",3,1,10,3.6,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5733,"3","Dryland_Rice",3,2,10,3.6,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5734,"3","Dryland_Rice",5,2,10,3.375,"ph","-log(H+)","CR_HI_LPH10","pH "
5735,"3","Dryland_Rice",3,2,10,8.3,"ph","-log(H+)","CR_LI_II_HPH10","pH "
5736,"3","Dryland_Rice",5,2,10,8.3,"ph","-log(H+)","CR_HI_HPH10","pH "
5737,"3","Dryland_Rice",4,3,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5738,"3","Dryland_Rice",5,7,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5739,"3","Dryland_Rice",3,7,10,0,"rd","cm","CR_RDb10","Rooting/Soil Depth"
5740,"3","Dryland_Rice",4,3,10,100,"cf","%","CR_CF10","Coarse Fragments"
5741,"3","Dryland_Rice",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5742,"3","Dryland_Rice",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5743,"3","Dryland_Rice",3,7,10,500,"db","%","CR_LI_II_BDW10","Bulk Density (BDactual/BDref)"
5744,"3","Dryland_Rice",4,5,10,100,"ec","dS/m","CR_EC10","Electric Conductivity"
5745,"3","Dryland_Rice",4,5,10,100,"esp","%","CR_ESP10","Exchangeable Sodium Percentage"
5746,"3","Dryland_Rice",4,6,10,500,"ca","% weight","CR_CA10","Calcium Carbonate Content"
5747,"3","Dryland_Rice",4,6,10,100,"gy","% weight","CR_GY10","Gypsum Content"
5748,"3","Dryland_Rice",4,3,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5749,"3","Dryland_Rice",4,7,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5750,"4","Maize",3,1,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5751,"4","Maize",3,2,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5752,"4","Maize",5,2,10,3.9,"ph","-log(H+)","CR_HI_LPH10","pH "
5753,"4","Maize",3,2,10,8.6,"ph","-log(H+)","CR_LI_II_HPH10","pH "
5754,"4","Maize",5,2,10,8.6,"ph","-log(H+)","CR_HI_HPH10","pH "
5755,"4","Maize",4,3,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5756,"4","Maize",5,7,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5757,"4","Maize",3,7,10,0,"rd","cm","CR_RDb10","Rooting/Soil Depth"
5758,"4","Maize",4,3,10,100,"cf","%","CR_CF10","Coarse Fragments"
5759,"4","Maize",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5760,"4","Maize",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5761,"4","Maize",3,7,10,500,"db","%","CR_LI_II_BDW10","Bulk Density (BDactual/BDref)"
5762,"4","Maize",4,5,10,100,"ec","dS/m","CR_EC10","Electric Conductivity"
5763,"4","Maize",4,5,10,100,"esp","%","CR_ESP10","Exchangeable Sodium Percentage"
5764,"4","Maize",4,6,10,500,"ca","% weight","CR_CA10","Calcium Carbonate Content"
5765,"4","Maize",4,6,10,100,"gy","% weight","CR_GY10","Gypsum Content"
5766,"4","Maize",4,3,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5767,"4","Maize",4,7,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5768,"5","Barley",3,1,10,4.4,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5769,"5","Barley",3,2,10,4.4,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5770,"5","Barley",5,2,10,4.125,"ph","-log(H+)","CR_HI_LPH10","pH "
5771,"5","Barley",3,2,10,8.6,"ph","-log(H+)","CR_LI_II_HPH10","pH "
5772,"5","Barley",5,2,10,8.6,"ph","-log(H+)","CR_HI_HPH10","pH "
5773,"5","Barley",4,3,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5774,"5","Barley",5,7,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5775,"5","Barley",3,7,10,0,"rd","cm","CR_RDb10","Rooting/Soil Depth"
5776,"5","Barley",4,3,10,100,"cf","%","CR_CF10","Coarse Fragments"
5777,"5","Barley",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5778,"5","Barley",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5779,"5","Barley",3,7,10,500,"db","%","CR_LI_II_BDW10","Bulk Density (BDactual/BDref)"
5780,"5","Barley",4,5,10,100,"ec","dS/m","CR_EC10","Electric Conductivity"
5781,"5","Barley",4,5,10,100,"esp","%","CR_ESP10","Exchangeable Sodium Percentage"
5782,"5","Barley",4,6,10,500,"ca","% weight","CR_CA10","Calcium Carbonate Content"
5783,"5","Barley",4,6,10,100,"gy","% weight","CR_GY10","Gypsum Content"
5784,"5","Barley",4,3,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5785,"5","Barley",4,7,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5786,"6","Sorghum",3,1,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5787,"6","Sorghum",3,2,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5788,"6","Sorghum",5,2,10,3.9,"ph","-log(H+)","CR_HI_LPH10","pH "
5789,"6","Sorghum",3,2,10,8.6,"ph","-log(H+)","CR_LI_II_HPH10","pH "
5790,"6","Sorghum",5,2,10,8.6,"ph","-log(H+)","CR_HI_HPH10","pH "
5791,"6","Sorghum",4,3,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5792,"6","Sorghum",5,7,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5793,"6","Sorghum",3,7,10,0,"rd","cm","CR_RDb10","Rooting/Soil Depth"
5794,"6","Sorghum",4,3,10,100,"cf","%","CR_CF10","Coarse Fragments"
5795,"6","Sorghum",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5796,"6","Sorghum",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5797,"6","Sorghum",3,7,10,500,"db","%","CR_LI_II_BDW10","Bulk Density (BDactual/BDref)"
5798,"6","Sorghum",4,5,10,100,"ec","dS/m","CR_EC10","Electric Conductivity"
5799,"6","Sorghum",4,5,10,100,"esp","%","CR_ESP10","Exchangeable Sodium Percentage"
5800,"6","Sorghum",4,6,10,500,"ca","% weight","CR_CA10","Calcium Carbonate Content"
5801,"6","Sorghum",4,6,10,100,"gy","% weight","CR_GY10","Gypsum Content"
5802,"6","Sorghum",4,3,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5803,"6","Sorghum",4,7,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5804,"7","Pearl_Millet",3,1,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5805,"7","Pearl_Millet",3,2,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5806,"7","Pearl_Millet",5,2,10,3.9,"ph","-log(H+)","CR_HI_LPH10","pH "
5807,"7","Pearl_Millet",3,2,10,8.3,"ph","-log(H+)","CR_LI_II_HPH10","pH "
5808,"7","Pearl_Millet",5,2,10,8.3,"ph","-log(H+)","CR_HI_HPH10","pH "
5809,"7","Pearl_Millet",4,3,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5810,"7","Pearl_Millet",5,7,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5811,"7","Pearl_Millet",3,7,10,0,"rd","cm","CR_RDb10","Rooting/Soil Depth"
5812,"7","Pearl_Millet",4,3,10,100,"cf","%","CR_CF10","Coarse Fragments"
5813,"7","Pearl_Millet",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5814,"7","Pearl_Millet",4,7,10,100,"cf","%","CR_CF10","Coarse Fragments"
5815,"7","Pearl_Millet",3,7,10,500,"db","%","CR_LI_II_BDW10","Bulk Density (BDactual/BDref)"
5816,"7","Pearl_Millet",4,5,10,100,"ec","dS/m","CR_EC10","Electric Conductivity"
5817,"7","Pearl_Millet",4,5,10,100,"esp","%","CR_ESP10","Exchangeable Sodium Percentage"
5818,"7","Pearl_Millet",4,6,10,500,"ca","% weight","CR_CA10","Calcium Carbonate Content"
5819,"7","Pearl_Millet",4,6,10,100,"gy","% weight","CR_GY10","Gypsum Content"
5820,"7","Pearl_Millet",4,3,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5821,"7","Pearl_Millet",4,7,10,1,"gel"," -","CR_G10","Presence of Gelic conditions "
5822,"8","Foxtail_Millet",3,1,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5823,"8","Foxtail_Millet",3,2,10,4.16,"ph","-log(H+)","CR_LI_II_LPH10","pH "
5824,"8","Foxtail_Millet",5,2,10,3.9,"ph","-log(H+)","CR_HI_LPH10","pH "
5825,"8","Foxtail_Millet",3,2,10,8.6,"ph","-log(H+)","CR_LI_II_HPH10","pH "
5826,"8","Foxtail_Millet",5,2,10,8.6,"ph","-log(H+)","CR_HI_HPH10","pH "
5827,"8","Foxtail_Millet",4,3,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5828,"8","Foxtail_Millet",5,7,10,0,"rd","cm","CR_RDa10","Rooting/Soil Depth"
5829,"8","Foxtail_Millet",3,7,10,0,"rd","cm","CR_RDb10","Rooting/Soil Depth"
